datetime,PS_atteinte,temperature,echauffement,heure,hm,month,weekday
2018-09-03 08:30:00,31.0,283.25,True,8.0,850.0,3.0,4.0
2018-09-03 08:40:00,29.0,283.39444439999994,True,8.0,866.0,3.0,4.0
2018-09-03 08:50:00,29.0,283.5388889,True,8.0,883.0,3.0,4.0
2018-09-03 09:00:00,34.0,283.6833333,True,9.0,900.0,3.0,4.0
2018-09-03 09:10:00,30.0,283.8277778,True,9.0,916.0,3.0,4.0
2018-09-03 09:20:00,29.0,283.97222220000003,True,9.0,933.0,3.0,4.0
2018-09-03 09:30:00,27.0,284.1166667,True,9.0,950.0,3.0,4.0
2018-09-03 09:40:00,29.0,284.2611111,True,9.0,966.0,3.0,4.0
2018-09-03 09:50:00,25.0,284.4055556,True,9.0,983.0,3.0,4.0
2018-09-03 10:00:00,23.0,284.55,True,10.0,1000.0,3.0,4.0
2018-09-03 10:10:00,31.0,284.9111111,True,10.0,1016.0,3.0,4.0
2018-09-03 10:20:00,28.0,285.2722222,True,10.0,1033.0,3.0,4.0
2018-09-03 10:30:00,28.0,285.6333333,True,10.0,1050.0,3.0,4.0
2018-09-03 10:40:00,37.0,285.99444439999996,True,10.0,1066.0,3.0,4.0
2018-09-03 10:50:00,37.0,286.35555560000006,True,10.0,1083.0,3.0,4.0
2018-09-03 11:00:00,37.0,286.71666669999996,True,11.0,1100.0,3.0,4.0
2018-09-03 11:10:00,39.0,287.0777778,True,11.0,1116.0,3.0,4.0
2018-09-03 11:20:00,33.0,287.4388889,True,11.0,1133.0,3.0,4.0
2018-09-03 11:30:00,38.0,287.8,True,11.0,1150.0,3.0,4.0
2018-09-03 11:40:00,36.0,288.1611111,True,11.0,1166.0,3.0,4.0
2018-09-03 11:50:00,35.0,288.5222222,True,11.0,1183.0,3.0,4.0
2018-09-03 12:00:00,33.0,288.8833333,True,12.0,1200.0,3.0,4.0
2018-09-03 12:10:00,31.0,289.24444439999996,True,12.0,1216.0,3.0,4.0
2018-09-03 12:20:00,28.0,289.60555560000006,True,12.0,1233.0,3.0,4.0
2018-09-03 12:30:00,27.0,289.96666669999996,True,12.0,1250.0,3.0,4.0
2018-09-03 12:40:00,32.0,290.3277778,True,12.0,1266.0,3.0,4.0
2018-09-03 12:50:00,28.0,290.6888889,True,12.0,1283.0,3.0,4.0
2018-09-03 13:00:00,31.0,291.05,True,13.0,1300.0,3.0,4.0
2018-09-03 13:10:00,36.0,291.0388889,True,13.0,1316.0,3.0,4.0
2018-09-03 13:20:00,35.0,291.02777779999997,True,13.0,1333.0,3.0,4.0
2018-09-03 13:30:00,32.0,291.0166667,True,13.0,1350.0,3.0,4.0
2018-09-03 13:40:00,35.0,291.00555560000004,True,13.0,1366.0,3.0,4.0
2018-09-03 13:50:00,31.0,290.99444439999996,True,13.0,1383.0,3.0,4.0
2018-09-03 14:00:00,26.0,290.9833333,True,14.0,1400.0,3.0,4.0
2018-09-03 14:10:00,26.0,290.97222220000003,True,14.0,1416.0,3.0,4.0
2018-09-03 14:20:00,25.0,290.9611111,True,14.0,1433.0,3.0,4.0
2018-09-03 14:30:00,32.0,290.95,True,14.0,1450.0,3.0,4.0
2018-09-03 14:40:00,28.0,290.9388889,True,14.0,1466.0,3.0,4.0
2018-09-03 14:50:00,28.0,290.9277778,True,14.0,1483.0,3.0,4.0
2018-09-03 15:00:00,23.0,290.9166667,True,15.0,1500.0,3.0,4.0
2018-09-03 15:10:00,26.0,290.9055556,True,15.0,1516.0,3.0,4.0
2018-09-03 15:20:00,25.0,290.89444439999994,True,15.0,1533.0,3.0,4.0
2018-09-03 15:30:00,25.0,290.8833333,True,15.0,1550.0,3.0,4.0
2018-09-03 15:40:00,26.0,290.8722222,True,15.0,1566.0,3.0,4.0
2018-09-03 15:50:00,25.0,290.8611111,True,15.0,1583.0,3.0,4.0
2018-09-03 16:00:00,27.0,290.85,True,16.0,1600.0,3.0,4.0
2018-09-03 16:10:00,25.0,290.74444439999996,True,16.0,1616.0,3.0,4.0
2018-09-03 16:20:00,23.0,290.6388889,True,16.0,1633.0,3.0,4.0
2018-09-03 16:30:00,24.0,290.53333330000004,True,16.0,1650.0,3.0,4.0
2018-09-03 16:40:00,24.0,290.4277778,True,16.0,1666.0,3.0,4.0
2018-09-03 16:50:00,23.0,290.3222222,True,16.0,1683.0,3.0,4.0
2018-09-03 17:00:00,24.0,290.21666669999996,True,17.0,1700.0,3.0,4.0
2018-09-03 17:10:00,22.0,290.1111111,True,17.0,1716.0,3.0,4.0
2018-09-03 17:20:00,25.0,290.00555560000004,True,17.0,1733.0,3.0,4.0
2018-09-03 17:30:00,22.0,289.9,True,17.0,1750.0,3.0,4.0
2018-09-03 17:40:00,26.0,289.7944444,True,17.0,1766.0,3.0,4.0
2018-09-03 17:50:00,21.0,289.6888889,True,17.0,1783.0,3.0,4.0
2018-09-03 18:00:00,24.0,289.5833333,True,18.0,1800.0,3.0,4.0
2018-09-03 18:10:00,20.0,289.4777778,True,18.0,1816.0,3.0,4.0
2018-09-03 18:20:00,24.0,289.3722222,True,18.0,1833.0,3.0,4.0
2018-09-03 18:30:00,18.0,289.2666667,True,18.0,1850.0,3.0,4.0
2018-09-03 18:40:00,21.0,289.1611111,True,18.0,1866.0,3.0,4.0
2018-09-03 18:50:00,16.0,289.05555560000005,True,18.0,1883.0,3.0,4.0
2018-09-03 19:00:00,19.0,288.95,True,19.0,1900.0,3.0,4.0
2018-09-03 19:10:00,17.0,288.8666667,True,19.0,1916.0,3.0,4.0
2018-09-03 19:20:00,18.0,288.78333330000004,True,19.0,1933.0,3.0,4.0
2018-09-03 19:30:00,17.0,288.7,True,19.0,1950.0,3.0,4.0
2018-09-03 19:40:00,18.0,288.6166667,True,19.0,1966.0,3.0,4.0
2018-09-03 19:50:00,14.0,288.53333330000004,True,19.0,1983.0,3.0,4.0
2018-09-03 20:00:00,17.0,288.45,True,20.0,2000.0,3.0,4.0
2018-09-03 20:10:00,14.0,288.3666667,True,20.0,2016.0,3.0,4.0
2018-09-03 20:20:00,16.0,288.28333330000004,True,20.0,2033.0,3.0,4.0
2018-09-03 20:30:00,13.0,288.2,True,20.0,2050.0,3.0,4.0
2018-09-03 20:40:00,16.0,288.1166667,True,20.0,2066.0,3.0,4.0
2018-09-03 20:50:00,14.0,288.03333330000004,True,20.0,2083.0,3.0,4.0
2018-09-03 21:00:00,18.0,287.95,True,21.0,2100.0,3.0,4.0
2018-09-03 21:10:00,14.0,287.8666667,True,21.0,2116.0,3.0,4.0
2018-09-03 21:20:00,17.0,287.78333330000004,True,21.0,2133.0,3.0,4.0
2018-09-03 21:30:00,13.0,287.7,True,21.0,2150.0,3.0,4.0
2018-09-03 21:40:00,13.0,287.6166667,True,21.0,2166.0,3.0,4.0
2018-09-03 21:50:00,16.0,287.53333330000004,True,21.0,2183.0,3.0,4.0
2018-09-03 22:00:00,13.0,287.45,True,22.0,2200.0,3.0,4.0
2018-09-03 22:10:00,16.0,287.3111111,True,22.0,2216.0,3.0,4.0
2018-09-03 22:20:00,14.0,287.1722222,True,22.0,2233.0,3.0,4.0
2018-09-03 22:30:00,16.0,287.03333330000004,True,22.0,2250.0,3.0,4.0
2018-09-03 22:40:00,14.0,286.89444439999994,True,22.0,2266.0,3.0,4.0
2018-09-03 22:50:00,16.0,286.75555560000004,True,22.0,2283.0,3.0,4.0
2018-09-03 23:00:00,13.0,286.6166667,True,23.0,2300.0,3.0,4.0
2018-09-03 23:10:00,15.0,286.4777778,True,23.0,2316.0,3.0,4.0
2018-09-03 23:20:00,13.0,286.3388889,True,23.0,2333.0,3.0,4.0
2018-09-03 23:30:00,13.0,286.2,True,23.0,2350.0,3.0,4.0
2018-09-03 23:40:00,15.0,286.0611111,True,23.0,2366.0,3.0,4.0
2018-09-03 23:50:00,12.0,285.9222222,True,23.0,2383.0,3.0,4.0
2018-09-04 00:00:00,14.0,284.05,True,0.0,0.0,4.0,0.0
2018-09-04 00:10:00,11.0,284.0166667,True,0.0,16.0,4.0,0.0
2018-09-04 00:20:00,16.0,283.9833333,True,0.0,33.0,4.0,0.0
2018-09-04 00:30:00,11.0,283.95,True,0.0,50.0,4.0,0.0
2018-09-04 00:40:00,15.0,283.9166667,True,0.0,66.0,4.0,0.0
2018-09-04 00:50:00,13.0,283.8833333,True,0.0,83.0,4.0,0.0
2018-09-04 01:00:00,14.0,283.85,True,1.0,100.0,4.0,0.0
2018-09-04 01:10:00,13.0,283.8166667,True,1.0,116.0,4.0,0.0
2018-09-04 01:20:00,13.0,283.78333330000004,True,1.0,133.0,4.0,0.0
2018-09-04 01:30:00,16.0,283.75,True,1.0,150.0,4.0,0.0
2018-09-04 01:40:00,13.0,283.71666669999996,True,1.0,166.0,4.0,0.0
2018-09-04 01:50:00,16.0,283.6833333,True,1.0,183.0,4.0,0.0
2018-09-04 02:00:00,13.0,283.65,True,2.0,200.0,4.0,0.0
2018-09-04 02:10:00,14.0,283.6666667,True,2.0,216.0,4.0,0.0
2018-09-04 02:20:00,17.0,283.6833333,True,2.0,233.0,4.0,0.0
2018-09-04 02:30:00,13.0,283.7,True,2.0,250.0,4.0,0.0
2018-09-04 02:40:00,17.0,283.71666669999996,True,2.0,266.0,4.0,0.0
2018-09-04 02:50:00,13.0,283.7333333,True,2.0,283.0,4.0,0.0
2018-09-04 03:00:00,15.0,283.75,True,3.0,300.0,4.0,0.0
2018-09-04 03:10:00,15.0,283.7666667,True,3.0,316.0,4.0,0.0
2018-09-04 03:20:00,14.0,283.78333330000004,True,3.0,333.0,4.0,0.0
2018-09-04 03:30:00,16.0,283.8,True,3.0,350.0,4.0,0.0
2018-09-04 03:40:00,14.0,283.8166667,True,3.0,366.0,4.0,0.0
2018-09-04 03:50:00,14.0,283.8333333,True,3.0,383.0,4.0,0.0
2018-09-04 04:00:00,15.0,283.85,True,4.0,400.0,4.0,0.0
2018-09-04 04:10:00,13.0,283.8666667,True,4.0,416.0,4.0,0.0
2018-09-04 04:20:00,16.0,283.8833333,True,4.0,433.0,4.0,0.0
2018-09-04 04:30:00,14.0,283.9,True,4.0,450.0,4.0,0.0
2018-09-04 04:40:00,15.0,283.9166667,True,4.0,466.0,4.0,0.0
2018-09-04 04:50:00,16.0,283.9333333,True,4.0,483.0,4.0,0.0
2018-09-04 05:00:00,13.0,283.95,True,5.0,500.0,4.0,0.0
2018-09-04 05:10:00,16.0,283.9388889,True,5.0,516.0,4.0,0.0
2018-09-04 05:20:00,14.0,283.9277778,True,5.0,533.0,4.0,0.0
2018-09-04 05:30:00,14.0,283.9166667,True,5.0,550.0,4.0,0.0
2018-09-04 05:40:00,17.0,283.9055556,True,5.0,566.0,4.0,0.0
2018-09-04 05:50:00,16.0,283.89444439999994,True,5.0,583.0,4.0,0.0
2018-09-04 06:00:00,25.0,283.8833333,True,6.0,600.0,4.0,0.0
2018-09-04 06:10:00,23.0,283.8722222,True,6.0,616.0,4.0,0.0
2018-09-04 06:20:00,26.0,283.8611111,True,6.0,633.0,4.0,0.0
2018-09-04 06:30:00,29.0,283.85,True,6.0,650.0,4.0,0.0
2018-09-04 06:40:00,26.0,283.8388889,True,6.0,666.0,4.0,0.0
2018-09-04 06:50:00,29.0,283.8277778,True,6.0,683.0,4.0,0.0
2018-09-04 07:00:00,37.0,283.8166667,True,7.0,700.0,4.0,0.0
2018-09-04 07:10:00,34.0,283.80555560000005,True,7.0,716.0,4.0,0.0
2018-09-04 07:20:00,43.0,283.7944444,True,7.0,733.0,4.0,0.0
2018-09-04 07:30:00,36.0,283.78333330000004,True,7.0,750.0,4.0,0.0
2018-09-04 07:40:00,33.0,283.7722222,True,7.0,766.0,4.0,0.0
2018-09-04 07:50:00,34.0,283.7611111,True,7.0,783.0,4.0,0.0
2018-09-04 08:00:00,33.0,283.75,True,8.0,800.0,4.0,0.0
2018-09-04 08:10:00,31.0,283.7666667,True,8.0,816.0,4.0,0.0
2018-09-04 08:20:00,36.0,283.78333330000004,True,8.0,833.0,4.0,0.0
2018-09-04 08:30:00,31.0,283.8,True,8.0,850.0,4.0,0.0
2018-09-04 08:40:00,35.0,283.8166667,True,8.0,866.0,4.0,0.0
2018-09-04 08:50:00,35.0,283.8333333,True,8.0,883.0,4.0,0.0
2018-09-04 09:00:00,34.0,283.85,True,9.0,900.0,4.0,0.0
2018-09-04 09:10:00,36.0,283.8666667,True,9.0,916.0,4.0,0.0
2018-09-04 09:20:00,33.0,283.8833333,True,9.0,933.0,4.0,0.0
2018-09-04 09:30:00,35.0,283.9,True,9.0,950.0,4.0,0.0
2018-09-04 09:40:00,37.0,283.9166667,True,9.0,966.0,4.0,0.0
2018-09-04 09:50:00,35.0,283.9333333,True,9.0,983.0,4.0,0.0
2018-09-04 10:00:00,36.0,283.95,True,10.0,1000.0,4.0,0.0
2018-09-04 10:10:00,38.0,283.96666669999996,True,10.0,1016.0,4.0,0.0
2018-09-04 10:20:00,38.0,283.9833333,True,10.0,1033.0,4.0,0.0
2018-09-04 10:30:00,40.0,284.0,True,10.0,1050.0,4.0,0.0
2018-09-04 10:40:00,37.0,284.0166667,True,10.0,1066.0,4.0,0.0
2018-09-04 10:50:00,42.0,284.03333330000004,True,10.0,1083.0,4.0,0.0
2018-09-04 11:00:00,37.0,284.05,True,11.0,1100.0,4.0,0.0
2018-09-04 11:10:00,43.0,284.1666667,True,11.0,1116.0,4.0,0.0
2018-09-04 11:20:00,36.0,284.28333330000004,True,11.0,1133.0,4.0,0.0
2018-09-04 11:30:00,38.0,284.4,True,11.0,1150.0,4.0,0.0
2018-09-04 11:40:00,35.0,284.5166667,True,11.0,1166.0,4.0,0.0
2018-09-04 11:50:00,36.0,284.6333333,True,11.0,1183.0,4.0,0.0
2018-09-04 12:00:00,39.0,284.75,True,12.0,1200.0,4.0,0.0
2018-09-04 12:10:00,38.0,284.8666667,True,12.0,1216.0,4.0,0.0
2018-09-04 12:20:00,40.0,284.9833333,True,12.0,1233.0,4.0,0.0
2018-09-04 12:30:00,39.0,285.1,True,12.0,1250.0,4.0,0.0
2018-09-04 12:40:00,41.0,285.21666669999996,True,12.0,1266.0,4.0,0.0
2018-09-04 12:50:00,34.0,285.3333333,True,12.0,1283.0,4.0,0.0
2018-09-04 13:00:00,35.0,285.45,True,13.0,1300.0,4.0,0.0
2018-09-04 13:10:00,32.0,285.5666667,True,13.0,1316.0,4.0,0.0
2018-09-04 13:20:00,38.0,285.6833333,True,13.0,1333.0,4.0,0.0
2018-09-04 13:30:00,37.0,285.8,True,13.0,1350.0,4.0,0.0
2018-09-04 13:40:00,36.0,285.9166667,True,13.0,1366.0,4.0,0.0
2018-09-04 13:50:00,35.0,286.03333330000004,True,13.0,1383.0,4.0,0.0
2018-09-04 14:00:00,36.0,286.15,True,14.0,1400.0,4.0,0.0
2018-09-04 14:10:00,27.0,286.19444439999995,True,14.0,1416.0,4.0,0.0
2018-09-04 14:20:00,29.0,286.2388889,True,14.0,1433.0,4.0,0.0
2018-09-04 14:30:00,28.0,286.28333330000004,True,14.0,1450.0,4.0,0.0
2018-09-04 14:40:00,28.0,286.3277778,True,14.0,1466.0,4.0,0.0
2018-09-04 14:50:00,29.0,286.3722222,True,14.0,1483.0,4.0,0.0
2018-09-04 15:00:00,28.0,286.4166667,True,15.0,1500.0,4.0,0.0
2018-09-04 15:10:00,32.0,286.4611111,True,15.0,1516.0,4.0,0.0
2018-09-04 15:20:00,29.0,286.50555560000004,True,15.0,1533.0,4.0,0.0
2018-09-04 15:30:00,26.0,286.55,True,15.0,1550.0,4.0,0.0
2018-09-04 15:40:00,29.0,286.5944444,True,15.0,1566.0,4.0,0.0
2018-09-04 15:50:00,25.0,286.6388889,True,15.0,1583.0,4.0,0.0
2018-09-04 16:00:00,27.0,286.6833333,True,16.0,1600.0,4.0,0.0
2018-09-04 16:10:00,28.0,286.7277778,True,16.0,1616.0,4.0,0.0
2018-09-04 16:20:00,24.0,286.7722222,True,16.0,1633.0,4.0,0.0
2018-09-04 16:30:00,28.0,286.8166667,True,16.0,1650.0,4.0,0.0
2018-09-04 16:40:00,24.0,286.8611111,True,16.0,1666.0,4.0,0.0
2018-09-04 16:50:00,26.0,286.9055556,True,16.0,1683.0,4.0,0.0
2018-09-04 17:00:00,24.0,286.95,True,17.0,1700.0,4.0,0.0
2018-09-04 17:10:00,20.0,286.8666667,True,17.0,1716.0,4.0,0.0
2018-09-04 17:20:00,21.0,286.78333330000004,True,17.0,1733.0,4.0,0.0
2018-09-04 17:30:00,20.0,286.7,True,17.0,1750.0,4.0,0.0
2018-09-04 17:40:00,18.0,286.6166667,True,17.0,1766.0,4.0,0.0
2018-09-04 17:50:00,20.0,286.53333330000004,True,17.0,1783.0,4.0,0.0
2018-09-04 18:00:00,20.0,286.45,True,18.0,1800.0,4.0,0.0
2018-09-04 18:10:00,22.0,286.3666667,True,18.0,1816.0,4.0,0.0
2018-09-04 18:20:00,20.0,286.28333330000004,True,18.0,1833.0,4.0,0.0
2018-09-04 18:30:00,17.0,286.2,True,18.0,1850.0,4.0,0.0
2018-09-04 18:40:00,21.0,286.1166667,True,18.0,1866.0,4.0,0.0
2018-09-04 18:50:00,19.0,286.03333330000004,True,18.0,1883.0,4.0,0.0
2018-09-04 19:00:00,14.0,285.95,True,19.0,1900.0,4.0,0.0
2018-09-04 19:10:00,17.0,285.8666667,True,19.0,1916.0,4.0,0.0
2018-09-04 19:20:00,14.0,285.78333330000004,True,19.0,1933.0,4.0,0.0
2018-09-04 19:30:00,17.0,285.7,True,19.0,1950.0,4.0,0.0
2018-09-04 19:40:00,15.0,285.6166667,True,19.0,1966.0,4.0,0.0
2018-09-04 19:50:00,16.0,285.53333330000004,True,19.0,1983.0,4.0,0.0
2018-09-04 20:00:00,14.0,285.45,True,20.0,2000.0,4.0,0.0
2018-09-04 20:10:00,15.0,285.3833333,True,20.0,2016.0,4.0,0.0
2018-09-04 20:20:00,14.0,285.3166667,True,20.0,2033.0,4.0,0.0
2018-09-04 20:30:00,13.0,285.25,True,20.0,2050.0,4.0,0.0
2018-09-04 20:40:00,15.0,285.1833333,True,20.0,2066.0,4.0,0.0
2018-09-04 20:50:00,15.0,285.1166667,True,20.0,2083.0,4.0,0.0
2018-09-04 21:00:00,18.0,285.05,True,21.0,2100.0,4.0,0.0
2018-09-04 21:10:00,14.0,284.9833333,True,21.0,2116.0,4.0,0.0
2018-09-04 21:20:00,15.0,284.9166667,True,21.0,2133.0,4.0,0.0
2018-09-04 21:30:00,14.0,284.85,True,21.0,2150.0,4.0,0.0
2018-09-04 21:40:00,14.0,284.78333330000004,True,21.0,2166.0,4.0,0.0
2018-09-04 21:50:00,16.0,284.71666669999996,True,21.0,2183.0,4.0,0.0
2018-09-04 22:00:00,14.0,284.65,True,22.0,2200.0,4.0,0.0
2018-09-04 22:10:00,16.0,284.5833333,True,22.0,2216.0,4.0,0.0
2018-09-04 22:20:00,14.0,284.5166667,True,22.0,2233.0,4.0,0.0
2018-09-04 22:30:00,14.0,284.45,True,22.0,2250.0,4.0,0.0
2018-09-04 22:40:00,16.0,284.3833333,True,22.0,2266.0,4.0,0.0
2018-09-04 22:50:00,14.0,284.3166667,True,22.0,2283.0,4.0,0.0
2018-09-04 23:00:00,15.0,284.25,True,23.0,2300.0,4.0,0.0
2018-09-04 23:10:00,13.0,284.19444439999995,True,23.0,2316.0,4.0,0.0
2018-09-04 23:20:00,15.0,284.1388889,True,23.0,2333.0,4.0,0.0
2018-09-04 23:30:00,16.0,284.0833333,True,23.0,2350.0,4.0,0.0
2018-09-04 23:40:00,13.0,284.02777779999997,True,23.0,2366.0,4.0,0.0
2018-09-04 23:50:00,17.0,283.97222220000003,True,23.0,2383.0,4.0,0.0
2018-09-05 00:00:00,14.0,287.1833333,False,0.0,0.0,5.0,2.0
2018-09-05 00:10:00,14.0,287.1722222,False,0.0,16.0,5.0,2.0
2018-09-05 00:20:00,16.0,287.1611111,False,0.0,33.0,5.0,2.0
2018-09-05 00:30:00,14.0,287.15,False,0.0,50.0,5.0,2.0
2018-09-05 00:40:00,14.0,287.1388889,False,0.0,66.0,5.0,2.0
2018-09-05 00:50:00,16.0,287.1277778,False,0.0,83.0,5.0,2.0
2018-09-05 01:00:00,14.0,287.1166667,False,1.0,100.0,5.0,2.0
2018-09-05 01:10:00,14.0,287.10555560000006,False,1.0,116.0,5.0,2.0
2018-09-05 01:20:00,17.0,287.0944444,False,1.0,133.0,5.0,2.0
2018-09-05 01:30:00,13.0,287.0833333,False,1.0,150.0,5.0,2.0
2018-09-05 01:40:00,13.0,287.0722222,False,1.0,166.0,5.0,2.0
2018-09-05 01:50:00,16.0,287.0611111,False,1.0,183.0,5.0,2.0
2018-09-05 02:00:00,14.0,287.05,False,2.0,200.0,5.0,2.0
2018-09-05 02:10:00,14.0,287.0666667,False,2.0,216.0,5.0,2.0
2018-09-05 02:20:00,16.0,287.0833333,False,2.0,233.0,5.0,2.0
2018-09-05 02:30:00,14.0,287.1,False,2.0,250.0,5.0,2.0
2018-09-05 02:40:00,13.0,287.1166667,False,2.0,266.0,5.0,2.0
2018-09-05 02:50:00,17.0,287.1333333,False,2.0,283.0,5.0,2.0
2018-09-05 03:00:00,14.0,287.15,False,3.0,300.0,5.0,2.0
2018-09-05 03:10:00,14.0,287.1666667,False,3.0,316.0,5.0,2.0
2018-09-05 03:20:00,16.0,287.1833333,False,3.0,333.0,5.0,2.0
2018-09-05 03:30:00,14.0,287.2,False,3.0,350.0,5.0,2.0
2018-09-05 03:40:00,13.0,287.21666669999996,False,3.0,366.0,5.0,2.0
2018-09-05 03:50:00,16.0,287.2333333,False,3.0,383.0,5.0,2.0
2018-09-05 04:00:00,15.0,287.25,False,4.0,400.0,5.0,2.0
2018-09-05 04:10:00,13.0,287.2666667,False,4.0,416.0,5.0,2.0
2018-09-05 04:20:00,13.0,287.28333330000004,False,4.0,433.0,5.0,2.0
2018-09-05 04:30:00,16.0,287.3,False,4.0,450.0,5.0,2.0
2018-09-05 04:40:00,13.0,287.3166667,False,4.0,466.0,5.0,2.0
2018-09-05 04:50:00,14.0,287.3333333,False,4.0,483.0,5.0,2.0
2018-09-05 05:00:00,16.0,287.35,False,5.0,500.0,5.0,2.0
2018-09-05 05:10:00,15.0,287.3666667,False,5.0,516.0,5.0,2.0
2018-09-05 05:20:00,15.0,287.3833333,False,5.0,533.0,5.0,2.0
2018-09-05 05:30:00,15.0,287.4,False,5.0,550.0,5.0,2.0
2018-09-05 05:40:00,18.0,287.4166667,False,5.0,566.0,5.0,2.0
2018-09-05 05:50:00,15.0,287.4333333,False,5.0,583.0,5.0,2.0
2018-09-05 06:00:00,14.0,287.45,False,6.0,600.0,5.0,2.0
2018-09-05 06:10:00,18.0,287.46666669999996,False,6.0,616.0,5.0,2.0
2018-09-05 06:20:00,20.0,287.4833333,False,6.0,633.0,5.0,2.0
2018-09-05 06:30:00,23.0,287.5,False,6.0,650.0,5.0,2.0
2018-09-05 06:40:00,27.0,287.5166667,False,6.0,666.0,5.0,2.0
2018-09-05 06:50:00,30.0,287.53333330000004,False,6.0,683.0,5.0,2.0
2018-09-05 07:00:00,36.0,287.55,False,7.0,700.0,5.0,2.0
2018-09-05 07:10:00,32.0,287.5666667,False,7.0,716.0,5.0,2.0
2018-09-05 07:20:00,42.0,287.5833333,False,7.0,733.0,5.0,2.0
2018-09-05 07:30:00,37.0,287.6,False,7.0,750.0,5.0,2.0
2018-09-05 07:40:00,33.0,287.6166667,False,7.0,766.0,5.0,2.0
2018-09-05 07:50:00,35.0,287.6333333,False,7.0,783.0,5.0,2.0
2018-09-05 08:00:00,37.0,287.65,False,8.0,800.0,5.0,2.0
2018-09-05 08:10:00,35.0,287.75555560000004,False,8.0,816.0,5.0,2.0
2018-09-05 08:20:00,32.0,287.8611111,False,8.0,833.0,5.0,2.0
2018-09-05 08:30:00,34.0,287.96666669999996,False,8.0,850.0,5.0,2.0
2018-09-05 08:40:00,32.0,288.0722222,False,8.0,866.0,5.0,2.0
2018-09-05 08:50:00,33.0,288.1777778,False,8.0,883.0,5.0,2.0
2018-09-05 09:00:00,36.0,288.28333330000004,False,9.0,900.0,5.0,2.0
2018-09-05 09:10:00,36.0,288.3888889,False,9.0,916.0,5.0,2.0
2018-09-05 09:20:00,36.0,288.49444439999996,False,9.0,933.0,5.0,2.0
2018-09-05 09:30:00,36.0,288.6,False,9.0,950.0,5.0,2.0
2018-09-05 09:40:00,36.0,288.7055556,False,9.0,966.0,5.0,2.0
2018-09-05 09:50:00,36.0,288.8111111,False,9.0,983.0,5.0,2.0
2018-09-05 10:00:00,39.0,288.9166667,False,10.0,1000.0,5.0,2.0
2018-09-05 10:10:00,39.0,289.0222222,False,10.0,1016.0,5.0,2.0
2018-09-05 10:20:00,39.0,289.1277778,False,10.0,1033.0,5.0,2.0
2018-09-05 10:30:00,39.0,289.2333333,False,10.0,1050.0,5.0,2.0
2018-09-05 10:40:00,39.0,289.3388889,False,10.0,1066.0,5.0,2.0
2018-09-05 10:50:00,39.0,289.44444439999995,False,10.0,1083.0,5.0,2.0
2018-09-05 11:00:00,37.0,289.55,False,11.0,1100.0,5.0,2.0
2018-09-05 11:10:00,37.0,289.75,False,11.0,1116.0,5.0,2.0
2018-09-05 11:20:00,37.0,289.95,False,11.0,1133.0,5.0,2.0
2018-09-05 11:30:00,37.0,290.15,False,11.0,1150.0,5.0,2.0
2018-09-05 11:40:00,37.0,290.35,False,11.0,1166.0,5.0,2.0
2018-09-05 11:50:00,37.0,290.55,False,11.0,1183.0,5.0,2.0
2018-09-05 12:00:00,32.0,290.75,False,12.0,1200.0,5.0,2.0
2018-09-05 12:10:00,32.0,290.95,False,12.0,1216.0,5.0,2.0
2018-09-05 12:20:00,32.0,291.15,False,12.0,1233.0,5.0,2.0
2018-09-05 12:30:00,32.0,291.35,False,12.0,1250.0,5.0,2.0
2018-09-05 12:40:00,32.0,291.55,False,12.0,1266.0,5.0,2.0
2018-09-05 12:50:00,32.0,291.75,False,12.0,1283.0,5.0,2.0
2018-09-05 13:00:00,33.0,291.95,False,13.0,1300.0,5.0,2.0
2018-09-05 13:10:00,33.0,292.15,False,13.0,1316.0,5.0,2.0
2018-09-05 13:20:00,33.0,292.35,False,13.0,1333.0,5.0,2.0
2018-09-05 13:30:00,33.0,292.55,False,13.0,1350.0,5.0,2.0
2018-09-05 13:40:00,33.0,292.75,False,13.0,1366.0,5.0,2.0
2018-09-05 13:50:00,33.0,292.95,False,13.0,1383.0,5.0,2.0
2018-09-05 14:00:00,34.0,293.15,False,14.0,1400.0,5.0,2.0
2018-09-05 14:10:00,34.0,293.14444439999994,False,14.0,1416.0,5.0,2.0
2018-09-05 14:20:00,34.0,293.1388889,False,14.0,1433.0,5.0,2.0
2018-09-05 14:30:00,34.0,293.1333333,False,14.0,1450.0,5.0,2.0
2018-09-05 14:40:00,34.0,293.1277778,False,14.0,1466.0,5.0,2.0
2018-09-05 14:50:00,34.0,293.1222222,False,14.0,1483.0,5.0,2.0
2018-09-05 15:00:00,31.0,293.1166667,False,15.0,1500.0,5.0,2.0
2018-09-05 15:10:00,31.0,293.1111111,False,15.0,1516.0,5.0,2.0
2018-09-05 15:20:00,31.0,293.10555560000006,False,15.0,1533.0,5.0,2.0
2018-09-05 15:30:00,31.0,293.1,False,15.0,1550.0,5.0,2.0
2018-09-05 15:40:00,31.0,293.0944444,False,15.0,1566.0,5.0,2.0
2018-09-05 15:50:00,31.0,293.0888889,False,15.0,1583.0,5.0,2.0
2018-09-05 16:00:00,26.0,293.0833333,False,16.0,1600.0,5.0,2.0
2018-09-05 16:10:00,26.0,293.0777778,False,16.0,1616.0,5.0,2.0
2018-09-05 16:20:00,26.0,293.0722222,False,16.0,1633.0,5.0,2.0
